Actual,Predicted,MSE
0.10163934426229508,0.05856596,0.0018553164891489042
0.08524590163934426,0.05667463,0.0008163175945264902
0.08524590163934426,0.04854016,0.0013473114648948218
0.08524590163934426,0.049181864,0.0013006148349730563
0.08524590163934426,0.04982829,0.0012544071476976897
0.06557377049180327,0.052447826,0.00017229042745866294
0.06557377049180327,0.047911428,0.0003119583452969563
0.06557377049180327,0.04909823,0.00027144340489444855
0.06557377049180327,0.049839236,0.00024757558063868675
0.06010928961748634,0.05301808,5.0285279254459506e-05
0.06010928961748634,0.052078813,6.448854965382313e-05
0.06010928961748634,0.05468963,2.9372700982012734e-05
0.06010928961748634,0.058263868,3.405580601226769e-06
0.08196721311475409,0.055885278,0.0006802673555791179
0.08196721311475409,0.059943654,0.00048503717180010795
0.08196721311475409,0.06711671,0.00022053751513079073
0.08196721311475409,0.06922894,0.00016226360928210022
0.09836065573770492,0.0685495,0.0008887050710678217
0.09836065573770492,0.0806742,0.0003128106723429586
0.09836065573770492,0.08017916,0.00033056670277169004
0.09836065573770492,0.07640374,0.0004821062774602956
0.14207650273224046,0.07978376,0.00388038579571022
0.14207650273224046,0.0870791,0.003024714273105594
0.14207650273224046,0.08443677,0.003322339157962068
0.14207650273224046,0.08194743,0.0036155052711949525
0.07759562841530054,0.08202603,1.9628432886414752e-05
0.07759562841530054,0.06901091,7.36973323739874e-05
0.07759562841530054,0.06760361,9.98404228991877e-05
0.07759562841530054,0.065341786,0.00015015666496459758
0.07759562841530054,0.06615579,0.00013086987362148308
0.07759562841530054,0.06900553,7.378984915826124e-05
0.07759562841530054,0.06669992,0.00011871641644032768
0.07759562841530054,0.063403115,0.0002014274462267369
0.07759562841530054,0.06572284,0.00014096315119689173
0.07759562841530054,0.065315016,0.00015081345077466252
0.07759562841530054,0.0640514,0.00018344620070895472
0.07759562841530054,0.058141395,0.000378467180282257
0.07387978142076501,0.06974566,1.7090961342227734e-05
0.07016393442622951,0.063967645,3.839400056787754e-05
0.06644808743169398,0.06165652,2.295912065062833e-05
0.06273224043715846,0.05676636,3.559171748073987e-05
0.05901639344262295,0.05982712,6.572761110108114e-07
0.05901639344262295,0.06213232,9.709006400677424e-06
0.05901639344262295,0.058481775,2.858166394602885e-07
0.05901639344262295,0.058635667,1.4495264966798774e-07
0.041530054644808745,0.058153264,0.00027633109673131214
0.041530054644808745,0.055198632,0.0001868300118544186
0.041530054644808745,0.056659415,0.00022889755577943928
0.041530054644808745,0.05782208,0.0002654300402037989
0.0459016393442623,0.058321737,0.0001542588196422077
0.0459016393442623,0.0594801,0.0001843746174095358
0.0459016393442623,0.06420786,0.00033511769043458663
0.0459016393442623,0.061916783,0.0002564848407926945
0.05901639344262295,0.06447943,2.9844801206425038e-05
0.05901639344262295,0.06335621,1.8834036148137644e-05
0.05901639344262295,0.060618304,2.566116524536293e-06
0.05901639344262295,0.064470276,2.9744837529720268e-05
0.053551912568306013,0.06749593,0.00019443554445668863
